"","seaotter","release","date","time","area","fix_type","fix_qual","latitude","longitude","days_since_rel","datetime","diff","diff_hours","dist","rate","km_hr"
"822","774",1,"2/22/2018","14:40","zusb","r",2,36.83702397,-121.806524,1.101203704,2018-02-22 14:40:00,9600,2.66666666666667,4427.03116252726,1660.13668594772,1.66013668594772
"823","774",1,"2/22/2018","15:45","suns","r",2,36.88659214,-121.8389324,1.146342593,2018-02-22 15:45:00,3900,1.08333333333333,6213.76493317328,5735.78301523688,5.73578301523688
"824","774",1,"2/23/2018","8:30","tera","a",1,36.94004,-122.04953,1.844259259,2018-02-23 08:30:00,60300,16.75,19681.9281640008,1175.04048740303,1.17504048740303
"825","774",1,"2/24/2018","10:00","suns","a",1,36.87075,-121.8344333,2.906759259,2018-02-24 10:00:00,91800,25.5,20654.5411734124,809.982006800488,0.809982006800488
"826","774",1,"2/24/2018","11:38","zusb","b",0.5,36.83076261,-121.8147834,2.975185185,2018-02-24 11:38:00,5880,1.63333333333333,4771.10481417716,2921.08458010846,2.92108458010846
"827","774",1,"2/25/2018","9:00","suns","a",1,36.87706667,-121.8324,3.865092593,2018-02-25 09:00:00,76920,21.3666666666667,5373.39549379784,251.484968508479,0.251484968508479
"828","774",1,"2/26/2018","14:00","suns","r",3,36.88396514,-121.836705,5.073576389,2018-02-26 14:00:00,104400,29,856.37650261774,29.5302242281979,0.0295302242281979
"829","774",1,"2/26/2018","14:30","suns","r",2,36.8780109,-121.8346725,5.094259259,2018-02-26 14:30:00,1800,0.5,685.168039914328,1370.33607982866,1.37033607982866
"830","774",1,"2/27/2018","8:00","scwh","a",1,36.957091,-122.016839,5.823425926,2018-02-27 08:00:00,63000,17.5,18452.9120805164,1054.45211888665,1.05445211888665
"831","774",1,"2/27/2018","12:41","scwh","b",0.5,36.95667722,-122.0178507,6.018981481,2018-02-27 12:41:00,16860,4.68333333333333,101.130430818767,21.5936862958222,0.0215936862958222
"832","774",1,"2/28/2018","15:00","scwh","b",0.5,36.95894581,-122.020762,7.115092593,2018-02-28 15:00:00,94740,26.3166666666667,361.401645747377,13.7328047782411,0.0137328047782411
"833","774",1,"3/1/2018","16:20","scwh","r",2,36.951721,-122.023673,8.170648148,2018-03-01 16:20:00,91200,25.3333333333333,842.662082235958,33.2629769303668,0.0332629769303668
"834","774",1,"3/2/2018","12:56","scwh","b",0.5,36.95920861,-122.0225627,9.029571759,2018-03-02 12:56:00,74160,20.6,836.814405071529,40.6220584986179,0.0406220584986179
"835","774",1,"3/5/2018","12:36","scwh","b",0.5,36.95822027,-122.0190578,12.01564815,2018-03-05 12:36:00,258000,71.6666666666667,330.855271046284,4.61658517739001,0.00461658517739001
"836","774",1,"3/7/2018","15:30","tera","b",0.5,36.93808628,-122.0371711,14.13592593,2018-03-07 15:30:00,183240,50.9,2756.00835299597,54.145547210137,0.054145547210137
"837","774",1,"3/12/2018","16:00","scwh","r",1,36.958754,-122.018281,19.15675926,2018-03-12 16:00:00,430200,119.5,2844.61203370198,23.8042848008534,0.0238042848008534
"838","774",1,"3/23/2018","11:00","scwh","r",1,36.958956,-122.018326,29.94842593,2018-03-23 11:00:00,932400,259,22.7727493556288,0.0879256731877561,8.79256731877561e-05
"839","808",1,"9/13/2018","12:01","arro","b",0.5,36.566443,-121.942617,0,2018-09-13 12:01:00,NA,NA,NA,NA,NA
"840","808",1,"9/13/2018","13:28","crbn","r",3,36.55703008,-121.9351628,0.059780093,2018-09-13 13:28:00,5220,1.45,1239.50231217108,854.829180807643,0.854829180807643
"841","808",1,"9/13/2018","16:23","pspw","r",3,36.56276041,-121.9668111,0.181527778,2018-09-13 16:23:00,10500,2.91666666666667,2903.70406382331,995.555679025135,0.995555679025135
"842","808",1,"9/13/2018","19:00","pspe","a",1,36.559764,-121.950703,0.290300926,2018-09-13 19:00:00,9420,2.61666666666667,1479.84475810549,565.545767428851,0.565545767428851
"843","808",1,"9/14/2018","7:30","car","a",1,36.55474,-121.94405,0.811134259,2018-09-14 07:30:00,45000,12.5,815.8243346062,65.265946768496,0.065265946768496
"844","808",1,"9/14/2018","12:45","cypg","r",2,36.57919178,-121.9792669,1.029884259,2018-09-14 12:45:00,18900,5.25,4159.34993356073,792.257130202045,0.792257130202045
"845","808",1,"9/15/2018","11:45","birn","b",0.5,36.59201905,-121.9665512,1.988368056,2018-09-15 11:45:00,82800,23,1822.39749276339,79.2346735984082,0.0792346735984081
"846","808",1,"9/16/2018","9:17","birs","b",0.5,36.58846433,-121.9694801,2.886064815,2018-09-16 09:17:00,77520,21.5333333333333,473.603239247547,21.9939584789883,0.0219939584789883
"847","808",1,"9/16/2018","10:27","birs","b",0.5,36.59069195,-121.9668774,2.934560185,2018-09-16 10:27:00,4200,1.16666666666667,339.638510175585,291.118723007645,0.291118723007645
"848","808",1,"9/16/2018","13:00","birn","r",3,36.58959682,-121.9667556,3.040543981,2018-09-16 13:00:00,9180,2.55,122.014353601091,47.8487661180751,0.0478487661180751
"849","808",1,"9/16/2018","14:29","birs","b",0.5,36.58865163,-121.9670036,3.102291667,2018-09-16 14:29:00,5340,1.48333333333333,107.209898526171,72.2763360850594,0.0722763360850594
"850","808",1,"9/17/2018","9:22","birs","b",0.5,36.59043067,-121.968582,3.889328704,2018-09-17 09:22:00,67980,18.8833333333333,242.745843686574,12.8550314397127,0.0128550314397127
"851","808",1,"9/17/2018","11:16","birs","b",0.5,36.59073607,-121.9697274,3.968078704,2018-09-17 11:16:00,6840,1.9,107.955481055633,56.818674239807,0.056818674239807
"852","808",1,"9/17/2018","12:06","birs","b",0.5,36.59232473,-121.9674555,4.003217593,2018-09-17 12:06:00,3000,0.833333333333333,269.093328053196,322.911993663835,0.322911993663835
"853","808",1,"9/18/2018","10:50","birn","",0.5,36.59371862,-121.9667048,4.950069444,2018-09-18 10:50:00,81840,22.7333333333333,168.637052942054,7.41805218220178,0.00741805218220178
"854","808",1,"9/18/2018","11:48","birs","b",1,36.58876772,-121.9694673,4.990520833,2018-09-18 11:48:00,3480,0.966666666666667,602.455002830794,623.229313273235,0.623229313273235
"855","808",1,"9/19/2018","9:54","crbn","b",1,36.55306501,-121.9499602,5.911516204,2018-09-19 09:54:00,79560,22.1,4329.61092846959,195.90999676333,0.19590999676333
"856","808",1,"9/19/2018","10:39","crbn","b",1,36.55559684,-121.9501972,5.942766204,2018-09-19 10:39:00,2700,0.75,281.755506299598,375.674008399463,0.375674008399463
"857","808",1,"9/19/2018","15:37","ptje","r",1,36.61406119,-121.954863,6.149710648,2018-09-19 15:37:00,17880,4.96666666666667,6501.20504376879,1308.96745847694,1.30896745847694
"858","808",1,"9/20/2018","9:52","fnsh","b",0.5,36.58540665,-121.9691823,6.910324074,2018-09-20 09:52:00,65700,18.25,3428.21855303421,187.84759194708,0.18784759194708
"859","808",1,"9/20/2018","13:47","birn","r",2,36.59368877,-121.968702,7.073101852,2018-09-20 13:47:00,14100,3.91666666666667,920.071050420615,234.9117575542,0.2349117575542
"860","808",1,"9/21/2018","13:04","car","r",3,36.5450084,-121.9485245,8.043599537,2018-09-21 13:04:00,83820,23.2833333333333,5695.97051224053,244.637244620209,0.244637244620209
"861","808",1,"9/22/2018","8:44","birn","b",0.5,36.59195844,-121.9668742,8.862928241,2018-09-22 08:44:00,70800,19.6666666666667,5462.80555058959,277.769773758793,0.277769773758793
"862","808",1,"9/22/2018","12:51","birn","r",1,36.59148925,-121.9670989,9.034456019,2018-09-22 12:51:00,14820,4.11666666666667,55.8137592920271,13.5579982085896,0.0135579982085896
"863","808",1,"9/23/2018","9:40","cypg","r",3,36.58357926,-121.9776057,9.901516204,2018-09-23 09:40:00,74940,20.8166666666667,1286.29767464639,61.7917217604353,0.0617917217604353
"864","808",1,"9/24/2018","12:12","stwc","b",0.5,36.5623567,-121.9438013,11.00763889,2018-09-24 12:12:00,95520,26.5333333333333,3834.23342169098,144.506284737097,0.144506284737097
"865","808",1,"9/25/2018","9:56","stwc","b",0.5,36.56273629,-121.9442393,11.9125463,2018-09-25 09:56:00,78240,21.7333333333333,57.5474516850665,2.64788888121472,0.00264788888121472
"866","808",1,"9/25/2018","10:40","stwc","b",0.5,36.56256186,-121.9445605,11.9430787,2018-09-25 10:40:00,2640,0.733333333333333,34.6616783105294,47.2659249689038,0.0472659249689038
"867","808",1,"9/26/2018","13:05","stwc","b",0.5,36.56202597,-121.9437383,13.04430556,2018-09-26 13:05:00,95100,26.4166666666667,94.6242031456138,3.58198876260998,0.00358198876260999
"868","808",1,"9/27/2018","9:50","stwc","r",1,36.56454166,-121.9430964,13.90851852,2018-09-27 09:50:00,74700,20.75,285.017249762722,13.7357710729023,0.0137357710729023
"869","808",1,"9/28/2018","10:23","cypg","b",1,36.57036902,-121.9758043,14.93149306,2018-09-28 10:23:00,88380,24.55,2998.35623940402,122.132637042934,0.122132637042934
"870","808",1,"9/29/2018","10:06","stwc","r",3,36.55967644,-121.9472594,15.92003472,2018-09-29 10:06:00,85380,23.7166666666667,2817.28547157169,118.78926795102,0.11878926795102
"871","808",1,"9/30/2018","11:11","stwc","r",1,36.5640359,-121.9472354,16.96480324,2018-09-30 11:11:00,90300,25.0833333333333,483.771647025608,19.2865772900575,0.0192865772900575
"872","808",1,"10/1/2018","13:00","stwc","a",1,36.560396,-121.94462,18.04030093,2018-10-01 13:00:00,92940,25.8166666666667,466.868183749206,18.0839838766639,0.0180839838766639
"873","808",1,"10/2/2018","11:27","stwc","b",0.5,36.56327938,-121.9444131,18.97574074,2018-10-02 11:27:00,80820,22.45,320.502714964187,14.2762901988502,0.0142762901988502
"874","808",1,"10/3/2018","13:18","stwc","b",0.5,36.56505339,-121.9474724,20.05305556,2018-10-03 13:18:00,93060,25.85,337.273483403896,13.0473301123364,0.0130473301123364
"875","808",1,"10/4/2018","11:34","stwc","b",0.5,36.56419083,-121.9442916,20.98084491,2018-10-04 11:34:00,80160,22.2666666666667,300.392378029781,13.4906756600201,0.0134906756600201
"876","808",1,"10/5/2018","10:36","stwc","b",0.5,36.56451014,-121.9453354,21.94081019,2018-10-05 10:36:00,82920,23.0333333333333,99.930767214574,4.33852824375864,0.00433852824375864
"877","808",1,"10/9/2018","15:13","stwc","b",0.5,36.56314958,-121.9446365,26.13290509,2018-10-09 15:13:00,362220,100.616666666667,163.430054021584,1.6242841214668,0.0016242841214668
"878","809",1,"9/13/2018","12:13","stwc","b",0.5,36.5660647,-121.9429217,0,2018-09-13 12:13:00,NA,NA,NA,NA,NA
"879","809",1,"9/13/2018","15:53","stwc","b",0.5,36.56617792,-121.9429598,0.152881944,2018-09-13 15:53:00,13200,3.66666666666667,13.0186391940406,3.55053796201106,0.00355053796201106
"880","809",1,"9/13/2018","19:00","stwc","a",1,36.562996,-121.945056,0.282453704,2018-09-13 19:00:00,11220,3.11666666666667,399.859223023819,128.297076906038,0.128297076906038
"881","809",1,"9/14/2018","7:30","pspe","a",1,36.56099,-121.950513,0.803287037,2018-09-14 07:30:00,45000,12.5,536.83659996429,42.9469279971432,0.0429469279971432
"882","809",1,"9/14/2018","11:15","cypg","r",1,36.57595754,-121.9775061,0.959537037,2018-09-14 11:15:00,13500,3.75,2932.02996543492,781.874657449311,0.781874657449311
"883","809",1,"9/15/2018","11:00","ppe","b",0.5,36.64890499,-121.9390231,1.94912037,2018-09-15 11:00:00,85500,23.75,8796.68221761696,370.386619689135,0.370386619689135
"884","809",1,"9/15/2018","14:20","lpw","b",0.5,36.62865756,-121.9193193,2.088009259,2018-09-15 14:20:00,12000,3.33333333333333,2855.44203864128,856.632611592385,0.856632611592385
"885","809",1,"9/16/2018","10:27","fodu","b",0.5,36.68621185,-121.8238117,2.926712963,2018-09-16 10:27:00,72420,20.1166666666667,10663.5517271275,530.085421398219,0.530085421398219
"886","809",1,"9/17/2018","13:07","masb","b",0.5,36.7242772,-121.808095,4.037974537,2018-09-17 13:07:00,96000,26.6666666666667,4451.51740980495,166.931902867686,0.166931902867686
"887","809",1,"9/17/2018","13:32","srsb","b",0.5,36.733823,-121.80684,4.055173611,2018-09-17 13:32:00,1500,0.416666666666667,1065.23730608794,2556.56953461106,2.55656953461106
"888","809",1,"9/18/2018","8:30","palm","r",3,36.864661,-121.832555,4.844953704,2018-09-18 08:30:00,68280,18.9666666666667,14699.8486766958,775.035958349516,0.775035958349516
"889","809",1,"9/18/2018","18:00","suns","r",3,36.888058,-121.845902,5.240787037,2018-09-18 18:00:00,34200,9.5,2856.17973900535,300.650498842668,0.300650498842668
"890","809",1,"9/19/2018","10:40","cesh","b",0.5,36.961395,-121.921759,5.935231481,2018-09-19 10:40:00,60000,16.6666666666667,10579.1929867222,634.751579203332,0.634751579203332
"891","809",1,"9/19/2018","13:25","nbsb","v",0.5,36.967506,-121.934306,6.049814815,2018-09-19 13:25:00,9900,2.75,1307.05687390556,475.293408692931,0.475293408692931
"892","809",1,"9/27/2018","13:12","ani","r",2,37.1154728,-122.3108149,14.04106481,2018-09-27 13:12:00,690420,191.783333333333,37304.1084307338,194.511732497091,0.194511732497091
"893","809",1,"10/1/2018","12:40","ani","a",1,37.114903,-122.310183,18.01856481,2018-10-01 12:40:00,343680,95.4666666666667,84.5750812304762,0.885912163727055,0.000885912163727055
"894","809",1,"10/21/2018","12:00","anp","a",1,37.11298,-122.31922,37.99078704,2018-10-21 12:00:00,1725600,479.333333333333,831.065802856325,1.73379513808691,0.00173379513808691
