#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2010 10 15 10 50  21  0.4  1.3  1.53 14.81  9.05 182 1016.5  12.0  13.9 999.0 99.0 99.00
2010 10 15 11 50  27  0.7  1.3  1.57 13.79  8.90 192 1016.6  12.1  13.8 999.0 99.0 99.00
2010 10 15 12 50  70  1.3  2.1  1.49 14.81  8.40 176 1016.6  12.2  13.8 999.0 99.0 99.00
2010 10 15 13 50 185  1.4  2.0  1.37 14.81  8.21 183 1017.2  12.3  13.8 999.0 99.0 99.00
2010 10 15 14 50 180  0.0  0.2  1.47 14.81  8.42 182 1017.5  12.2  13.9 999.0 99.0 99.00
2010 10 15 15 50 162  2.5  3.6  1.44 11.43  8.33 293 1017.9  12.4  14.0 999.0 99.0 99.00
2010 10 15 16 50 153  2.4  3.3  1.54 13.79  8.63 182 1018.3  12.2  14.1 999.0 99.0 99.00
2010 10 15 17 50 193  2.4  3.3  1.44 14.81  8.39 184 1018.1  12.4  14.1 999.0 99.0 99.00
2010 10 15 18 50 202  1.6  2.1  1.56 14.81  8.03 190 1018.0  12.5  14.0 999.0 99.0 99.00
2010 10 15 19 50 197  2.0  3.3  1.65 14.81  7.69 184 1018.0  12.7  14.0 999.0 99.0 99.00
2010 10 15 20 50 213  2.0  3.3  1.84 13.79  7.93 196 1017.2  12.9  14.1 999.0 99.0 99.00
2010 10 15 21 50 216  2.4  3.3  1.81 11.43  7.49 303 1016.8  13.3  14.1 999.0 99.0 99.00
2010 10 15 22 50 260  2.5  3.8  1.88 14.81  8.08 188 1016.9  13.5  14.1 999.0 99.0 99.00
2010 10 15 23 50 296  2.2  3.7  2.00 11.43  8.00 307 1016.7  13.4  14.0 999.0 99.0 99.00
2010 10 16 00 50 326  2.6  4.0  2.06 14.81  8.17 185 1016.5  13.6  14.1 999.0 99.0 99.00
2010 10 16 01 50 341  1.6  2.5  2.07 10.81  8.11 309 1016.7  13.4  14.1 999.0 99.0 99.00
2010 10 16 02 50 354  1.7  2.6  2.00 10.81  7.96 308 1017.0  13.4  14.1 999.0 99.0 99.00
2010 10 16 03 50 360  0.8  1.6  2.21 10.81  7.97 313 1017.2  13.4  14.0 999.0 99.0 99.00
2010 10 16 04 50 280  1.1  2.5  2.26  9.09  8.21 319 1017.4  13.3  14.0 999.0 99.0 99.00
2010 10 16 05 50 321  1.9  3.8  2.20  8.33  7.91 318 1017.7  13.1  14.0 999.0 99.0 99.00
2010 10 16 06 50 345  4.1  5.3  2.41 10.00  8.57 315 1017.6  12.9  13.9 999.0 99.0 99.00
2010 10 16 07 50 352  4.1  6.1  2.23 10.00  8.42 316 1017.7  12.5  13.9 999.0 99.0 99.00
2010 10 16 08 50 340  4.1  5.6  2.15 10.00  8.19 318 1017.6  12.5  13.9 999.0 99.0 99.00
2010 10 16 09 50 337  4.2  5.8  2.31 10.00  8.18 316 1017.2  12.5  14.0 999.0 99.0 99.00
2010 10 16 10 50 329  4.6  6.5  2.49 10.00  8.40 318 1017.3  12.6  14.0 999.0 99.0 99.00
2010 10 16 11 50 334  5.2  6.2  2.31 10.00  8.23 311 1017.5  12.4  14.0 999.0 99.0 99.00
2010 10 16 12 50 348  4.2  5.5  2.41 10.00  8.01 319 1017.8  12.7  14.0 999.0 99.0 99.00
2010 10 16 13 50 360  3.8  4.9  2.20 10.00  7.86 313 1018.0  12.5  14.1 999.0 99.0 99.00
2010 10 16 14 50 356  4.1  5.8  2.16  9.09  7.68 311 1018.2  12.5  14.0 999.0 99.0 99.00
2010 10 16 15 50 337  4.1  5.9  2.16  9.09  7.99 307 1018.6  12.4  14.0 999.0 99.0 99.00
2010 10 16 16 50 360  4.2  5.8  2.05 10.00  7.90 315 1018.9  12.5  14.0 999.0 99.0 99.00
2010 10 16 17 50 360  3.0  4.9  1.97 10.00  7.95 313 1019.2  12.5  14.0 999.0 99.0 99.00
2010 10 16 18 50 336  4.4  5.6  1.81 10.00  7.51 310 1018.9  12.7  14.0 999.0 99.0 99.00
2010 10 16 19 50 334  3.9  5.3  1.90  9.09  7.82 313 1018.5  12.7  14.1 999.0 99.0 99.00
2010 10 16 20 50 325  4.9  6.3  1.96 10.00  8.20 313 1017.9  12.9  14.1 999.0 99.0 99.00
2010 10 16 21 50 325  5.5  6.8  1.76 10.81  7.90 314 1017.5  12.8  14.2 999.0 99.0 99.00
2010 10 16 22 50 325  7.0  8.3  1.97  9.09  7.27 314 1017.4  12.9  14.2 999.0 99.0 99.00
2010 10 16 23 50 317  7.2  8.4  1.89 16.00  6.88 189 1017.4  12.8  14.2 999.0 99.0 99.00
2010 10 17 00 50 331  6.3  8.1  2.09 16.00  6.70 174 1017.3  12.8  14.2 999.0 99.0 99.00
2010 10 17 01 50 333  7.5  8.9  1.99  9.09  6.41 311 1017.1  12.9  14.2 999.0 99.0 99.00
2010 10 17 02 50 336  6.8  8.9  1.95 10.00  6.28 316 1017.1  13.1  14.2 999.0 99.0 99.00
2010 10 17 03 50 333  7.7  8.9  2.09 10.81  6.67 308 1016.9  13.1  14.1 999.0 99.0 99.00
2010 10 17 04 50 335  6.7  7.9  2.00 10.81  6.61 307 1017.3  12.9  14.1 999.0 99.0 99.00
2010 10 17 05 50 341  6.1  7.3  2.05  9.09  6.80 313 1017.8  12.9  14.0 999.0 99.0 99.00
2010 10 17 06 50 328  7.0  8.5  2.05 14.81  6.86 199 1017.8  12.8  14.0 999.0 99.0 99.00
2010 10 17 07 50 332  5.7  7.1  1.93 14.81  6.65 199 1017.9  12.6  14.0 999.0 99.0 99.00
2010 10 17 08 50 345  5.9  6.9  1.99 14.81  6.94 192 1017.6  12.7  14.0 999.0 99.0 99.00
2010 10 17 09 50 327  4.0  4.9  1.83 16.00  6.95 186 1018.1  12.9  14.1 999.0 99.0 99.00
2010 10 17 10 50 324  5.6  6.9  1.74 10.81  6.86 308 1017.9  13.2  14.1 999.0 99.0 99.00
2010 10 17 11 50 336  7.4  8.8  1.82 10.81  6.57 305 1017.7  13.3  14.1 999.0 99.0 99.00
2010 10 17 12 50 333  5.8  7.0  1.90 10.00  6.72 314 1018.3  13.2  14.0 999.0 99.0 99.00
2010 10 17 13 50 333  5.7  7.2  2.00 14.81  6.98 196 1018.6  13.3  14.0 999.0 99.0 99.00
2010 10 17 14 50 354  5.5  6.6  2.10 10.81  7.11 315 1018.7  13.3  14.0 999.0 99.0 99.00
2010 10 17 15 50 330  4.9  6.0  2.07 10.81  6.91 315 1019.8  13.3  14.0 999.0 99.0 99.00
2010 10 17 16 50 338  6.2  7.2  2.10  9.09  7.06 312 1019.5  13.3  14.0 999.0 99.0 99.00
2010 10 17 17 50 339  7.9  9.8  2.19  9.09  6.85 315 1019.6  13.3  14.0 999.0 99.0 99.00
2010 10 17 18 50 342  7.0  8.4  2.18 14.81  6.67 196 1019.9  13.0  14.0 999.0 99.0 99.00
2010 10 17 19 50 358  7.4  8.9  2.08 14.81  6.46 194 1018.9  12.8  14.0 999.0 99.0 99.00
2010 10 17 20 50 346  6.8  7.9  2.12 10.00  6.51 310 1018.6  12.8  14.0 999.0 99.0 99.00
2010 10 17 21 50 356  6.7  8.0  2.16 10.00  6.68 314 1018.6  12.7  14.0 999.0 99.0 99.00
2010 10 17 22 50 344  7.5  9.3  1.91 14.81  6.47 181 1018.1  12.9  14.1 999.0 99.0 99.00
2010 10 17 23 50 332  7.9  9.6  2.03 14.81  6.46 204 1018.0  13.1  14.1 999.0 99.0 99.00
2010 10 18 00 50 336  7.1  8.6  2.02  9.09  6.65 312 1018.0  13.0  14.1 999.0 99.0 99.00
2010 10 18 01 50 339  6.0  7.1  1.85  8.33  6.14 315 1018.0  13.0  14.2 999.0 99.0 99.00
2010 10 18 02 50 341  5.8  7.0  2.04 10.00  6.67 315 1018.0  13.1  14.3 999.0 99.0 99.00
2010 10 18 03 50 346  6.0  7.0  1.90  9.09  6.65 314 1018.1  13.0  14.2 999.0 99.0 99.00
2010 10 18 04 50 334  5.7  6.9  1.99  9.09  6.80 315 1018.4  13.2  14.2 999.0 99.0 99.00
2010 10 18 05 50 328  4.8  6.2  1.99  9.09  6.98 318 1018.5  13.2  14.1 999.0 99.0 99.00
2010 10 18 06 50 323  6.2  7.7  2.00  9.09  7.11 313 1018.5  13.3  14.1 999.0 99.0 99.00
2010 10 18 07 50 319  5.6  7.0  1.73  8.33  6.48 313 1018.1  13.3  14.1 999.0 99.0 99.00
2010 10 18 08 50 322  5.0  6.2  1.87 14.81  6.77 195 1017.9  13.2  14.1 999.0 99.0 99.00
2010 10 18 09 50 322  3.9  4.9  1.80  9.09  6.66 309 1017.6  13.1  14.1 999.0 99.0 99.00
2010 10 18 10 50 327  2.0  3.8  1.78  9.09  6.79 309 1017.2  13.0  14.1 999.0 99.0 99.00
2010 10 18 11 50 327  3.2  5.0  1.86  9.09  7.17 310 1017.0  12.9  14.1 999.0 99.0 99.00
2010 10 18 12 50  39  1.4  2.5  1.82  9.09  7.12 316 1017.1  12.7  14.0 999.0 99.0 99.00
2010 10 18 13 50   3  0.7  1.4  1.87  9.09  7.12 313 1017.3  12.8  14.0 999.0 99.0 99.00
2010 10 18 14 50  98  2.9  5.4  1.96  9.09  7.18 315 1017.3  12.8  14.0 999.0 99.0 99.00
2010 10 18 15 50  90  3.7  5.4  1.80  9.09  7.27 313 1017.7  13.0  14.0 999.0 99.0 99.00
2010 10 18 16 50  51  2.8  3.6  1.91  9.09  7.51 314 1017.8  13.3  14.0 999.0 99.0 99.00
2010 10 18 17 50  11  3.9  5.0  2.00  9.09  7.59 317 1017.8  13.4  14.1 999.0 99.0 99.00
2010 10 18 18 50 343  6.0  7.2  1.86  9.09  7.44 319 1017.7  13.3  14.1 999.0 99.0 99.00
2010 10 18 19 50 340  5.7  7.0  1.81  9.09  7.15 312 1017.0  13.0  14.2 999.0 99.0 99.00
2010 10 18 20 50 332  5.3  6.4  1.89  9.09  7.28 316 1016.6  13.0  14.3 999.0 99.0 99.00
2010 10 18 21 50 336  7.0  8.5  1.91  9.09  7.15 314 1016.2  13.2  14.3 999.0 99.0 99.00
2010 10 18 22 50 332  7.2  8.5  1.82  9.09  6.36 314 1015.9  12.8  14.2 999.0 99.0 99.00
2010 10 18 23 50 333  7.7  9.1  1.95  9.09  6.29 320 1015.4  12.8  14.2 999.0 99.0 99.00
2010 10 19 00 50 331  7.0  8.7  1.81 10.00  6.12 318 1015.2  12.8  14.2 999.0 99.0 99.00
2010 10 19 01 50 321  7.9  9.2  2.08  9.09  6.53 319 1015.3  12.4  14.4 999.0 99.0 99.00
2010 10 19 02 50 324  8.1  9.6  1.97  9.09  6.57 318 1015.3  12.4  14.5 999.0 99.0 99.00
2010 10 19 03 50 316  7.0  8.4  2.11  9.09  6.52 307 1015.6  12.2  14.4 999.0 99.0 99.00
2010 10 19 04 50 329  6.9  8.1  1.95  9.09  6.55 313 1015.6  12.2  14.4 999.0 99.0 99.00
2010 10 19 05 50 327  5.5  6.5  2.03  9.09  6.78 313 1015.8  12.2  14.4 999.0 99.0 99.00
2010 10 19 06 50 335  5.1  6.3  1.95 10.00  6.87 313 1015.6  11.9  14.3 999.0 99.0 99.00
2010 10 19 07 50 334  5.5  6.7  1.78  8.33  6.67 301 1015.4  11.8  14.3 999.0 99.0 99.00
2010 10 19 08 50 348  3.9  4.9  1.81 10.00  6.93 312 1015.7  11.6  14.3 999.0 99.0 99.00
2010 10 19 09 50 321  1.9  2.9  1.74  9.09  7.08 316 1016.0  11.6  14.3 999.0 99.0 99.00
2010 10 19 10 50 263  0.6  1.2  1.77  9.09  7.40 308 1015.6  11.5  14.3 999.0 99.0 99.00
2010 10 19 11 50 349  1.1  2.1  1.64 10.00  7.52 319 1015.3  11.5  14.3 999.0 99.0 99.00
2010 10 19 12 50 331  3.6  4.8  1.55  9.09  7.49 315 1015.0  11.4  14.2 999.0 99.0 99.00
2010 10 19 13 50 328  3.7  4.8  1.68 10.00  7.70 310 1014.8  11.4  14.1 999.0 99.0 99.00
2010 10 19 14 50 351  2.3  3.8  1.73  9.09  7.85 315 1014.8  11.7  14.1 999.0 99.0 99.00
2010 10 19 15 50 354  2.1  3.1  1.73 10.00  7.71 304 1015.3  11.8  14.1 999.0 99.0 99.00
2010 10 19 16 50  20  2.0  3.0  1.78  9.09  7.79 309 1015.5  11.9  14.1 999.0 99.0 99.00
2010 10 19 17 50   1  1.0  2.1  1.76  9.09  7.74 311 1015.3  12.2  14.2 999.0 99.0 99.00
2010 10 19 18 50   7  1.1  2.1  1.84  9.09  7.78 310 1014.8  12.1  14.3 999.0 99.0 99.00
2010 10 19 19 50 276  1.6  2.6  1.83  9.09  7.57 313 1014.2  12.5  14.4 999.0 99.0 99.00
2010 10 19 20 50 278  3.1  4.4  1.66  8.33  7.32 316 1013.7  12.5  14.5 999.0 99.0 99.00
2010 10 19 21 50 301  3.5  4.6  1.68  9.09  7.47 310 1013.1  12.9  14.5 999.0 99.0 99.00
2010 10 19 22 50 308  2.4  3.3  1.57  8.33  7.27 325 1013.0  13.1  14.6 999.0 99.0 99.00
2010 10 19 23 50 313  3.5  4.9  1.42  9.09  7.12 317 1012.8  12.9  14.5 999.0 99.0 99.00
2010 10 20 00 50 317  2.6  4.4  1.43  7.69  7.21 316 1012.8  12.6  14.3 999.0 99.0 99.00
2010 10 20 01 50 278  1.2  3.0  1.40 13.79  7.36 256 1012.9  12.4  14.3 999.0 99.0 99.00
2010 10 20 02 50 349  1.1  2.0  1.35  9.09  7.26 307 1013.1  12.2  14.2 999.0 99.0 99.00
2010 10 20 03 50 300  1.8  2.3  1.48 13.79  7.71 255 1013.1  12.0  14.2 999.0 99.0 99.00
2010 10 20 04 50 281  1.1  2.1  1.54  9.09  7.66 303 1013.4  11.8  14.1 999.0 99.0 99.00
2010 10 20 05 50 326  1.5  2.4  1.49 10.81  7.83 304 1013.6  11.8  14.0 999.0 99.0 99.00
2010 10 20 06 50 347  2.0  3.4  1.40 12.90  7.96 292 1013.5  11.8  14.0 999.0 99.0 99.00
2010 10 20 07 50 326  2.2  3.5  1.50 12.90  8.31 294 1013.8  11.7  14.0 999.0 99.0 99.00
2010 10 20 08 50  20  1.5  2.6  1.69 12.12  8.55 301 1014.3  11.4  14.0 999.0 99.0 99.00
2010 10 20 09 50 314  0.5  1.7  1.84 12.90  8.56 294 1014.2  11.4  14.0 999.0 99.0 99.00
2010 10 20 10 50  52  0.9  3.2  1.73 12.12  8.62 311 1014.1  11.4  14.0 999.0 99.0 99.00
2010 10 20 11 50   1  1.2  2.3  1.90 11.43  8.89 307 1014.4  11.3  14.0 999.0 99.0 99.00
2010 10 20 12 50 321  1.5  3.5  1.70 12.90  8.37 288 1014.5  11.3  14.0 999.0 99.0 99.00
2010 10 20 13 50 324  2.2  4.3  1.81 11.43  9.03 304 1014.6  11.5  14.0 999.0 99.0 99.00
2010 10 20 14 50  11  2.2  3.8  1.63 11.43  8.60 308 1014.6  11.4  14.0 999.0 99.0 99.00
2010 10 20 15 50  50  2.4  3.6  1.75 10.81  8.54 309 1015.3  11.5  14.0 999.0 99.0 99.00
2010 10 20 16 50 339  3.9  5.1  1.55 11.43  8.56 289 1015.2  12.1  14.0 999.0 99.0 99.00
2010 10 20 17 50 329  3.5  5.1  1.54 11.43  8.53 297 1015.4  12.6  14.0 999.0 99.0 99.00
2010 10 20 18 50 325  4.0  5.8  1.57 11.43  8.27 290 1015.4  13.1  14.0 999.0 99.0 99.00
2010 10 20 19 50 333  3.9  4.8  1.72 10.81  8.28 300 1015.2  13.3  14.1 999.0 99.0 99.00
2010 10 20 20 50 312  4.8  6.5  1.69 11.43  8.15 289 1014.8  14.7  14.1 999.0 99.0 99.00
2010 10 20 21 50 309  4.0  5.8  1.62 12.90  7.92 296 1015.2  14.5  14.1 999.0 99.0 99.00
2010 10 20 22 50 282  3.2  5.2  1.65 11.43  7.65 289 1015.5  14.3  14.1 999.0 99.0 99.00
2010 10 20 23 50 231  1.9  3.0  1.57 10.81  7.97 288 1016.0  14.6  14.1 999.0 99.0 99.00
2010 10 21 00 50 280  1.8  2.4  1.55 12.12  8.03 305 1016.3  15.1  14.1 999.0 99.0 99.00
2010 10 21 01 50 273  3.7  6.4  1.59 12.12  8.15 303 1016.4  14.5  14.1 999.0 99.0 99.00
2010 10 21 02 50 180  0.1  0.4  1.74 12.12  9.00 298 1016.9  14.3  14.1 999.0 99.0 99.00
2010 10 21 03 50  99  1.0  1.7  1.59 12.12  8.71 301 1017.1  14.2  14.1 999.0 99.0 99.00
2010 10 21 04 50 120  1.4  2.2  1.81 12.12  9.47 309 1017.6  14.6  14.0 999.0 99.0 99.00
2010 10 21 05 50 117  1.5  2.3  1.90 16.00  9.55 306 1018.2  14.0  14.0 999.0 99.0 99.00
2010 10 21 06 50 129  2.1  3.0  1.86 17.39  9.79 263 1018.2  13.9  14.0 999.0 99.0 99.00
2010 10 21 07 50 135  2.7  3.5  2.02 17.39  9.83 280 1018.1  13.9  14.0 999.0 99.0 99.00
2010 10 21 08 50 150  3.8  5.1  2.16 10.81  9.95 285 1017.9  14.2  14.0 999.0 99.0 99.00
2010 10 21 09 50 156  3.5  4.6  2.10 16.00 10.09 279 1017.9  13.8  14.0 999.0 99.0 99.00
2010 10 21 10 50 169  2.7  3.9  2.03 16.00 10.06 281 1017.7  13.8  14.0 999.0 99.0 99.00
2010 10 21 11 50 159  2.4  3.3  2.06 16.00 10.25 287 1017.2  13.9  14.0 999.0 99.0 99.00
2010 10 21 12 50 144  2.8  4.0  2.26 14.81 10.55 300 1017.6  14.0  14.0 999.0 99.0 99.00
2010 10 21 13 50 141  3.8  4.4  1.99 14.81 10.22 301 1018.0  13.9  14.0 999.0 99.0 99.00
2010 10 21 14 50 135  3.0  3.8  1.89 14.81 10.03 301 1018.1  14.0  14.0 999.0 99.0 99.00
2010 10 21 15 50 134  3.3  4.6  1.94 16.00 10.68 285 1018.9  14.6  14.0 999.0 99.0 99.00
2010 10 21 16 50 129  3.6  4.6  2.08 13.79 10.67 304 1018.9  14.5  14.0 999.0 99.0 99.00
2010 10 21 17 50 161  4.3  5.3  2.20 13.79 10.98 302 1018.9  14.0  14.1 999.0 99.0 99.00
2010 10 21 18 50 184  4.1  5.1  2.30 13.79 10.65 303 1019.1  14.1  14.1 999.0 99.0 99.00
2010 10 21 19 50 195  3.3  4.1  2.39 13.79 10.50 305 1019.0  14.3  14.2 999.0 99.0 99.00
2010 10 21 20 50 191  3.2  3.8  1.89 14.81  9.49 260 1018.4  14.6  14.3 999.0 99.0 99.00
2010 10 21 21 50 170  3.2  4.1  2.24 14.81 10.07 294 1017.7  14.6  14.3 999.0 99.0 99.00
2010 10 21 22 50 182  3.4  4.4  2.35 14.81 10.51 293 1017.6  14.6  14.3 999.0 99.0 99.00
2010 10 21 23 50 182  3.1  3.7  2.08 14.81 10.52 297 1017.5  14.5  14.3 999.0 99.0 99.00
2010 10 22 00 50 190  3.1  3.9  1.93 14.81 10.58 282 1017.5  14.6  14.3 999.0 99.0 99.00
2010 10 22 01 50 184  2.4  2.8  1.72 16.00 10.29 300 1017.2  14.5  14.3 999.0 99.0 99.00
2010 10 22 02 50 152  2.8  3.7  1.88 14.81 10.67 290 1017.5  14.4  14.2 999.0 99.0 99.00
2010 10 22 03 50 166  3.5  4.3  1.80 14.81 10.68 294 1017.6  14.3  14.2 999.0 99.0 99.00
2010 10 22 04 50 166  3.9  4.6  1.94 14.81 11.17 299 1017.7  14.3  14.2 999.0 99.0 99.00
2010 10 22 05 50 155  4.3  5.3  1.82 13.79 10.56 299 1017.6  14.3  14.2 999.0 99.0 99.00
2010 10 22 06 50 173  5.5  6.6  1.81 13.79  9.69 303 1017.7  14.1  14.2 999.0 99.0 99.00
2010 10 22 07 50 148  4.3  5.2  1.70 13.79  9.22 295 1017.4  14.2  14.2 999.0 99.0 99.00
2010 10 22 08 50 153  4.9  5.7  1.67 12.90  9.16 295 1017.4  14.2  14.2 999.0 99.0 99.00
2010 10 22 09 50 143  5.2  6.3  1.57 13.79  8.55 285 1016.8  14.2  14.1 999.0 99.0 99.00
2010 10 22 10 50 132  5.6  7.0  1.60 12.12  8.20 293 1016.5  14.0  14.1 999.0 99.0 99.00
2010 10 22 11 50 125  5.8  7.2  1.51 13.79  7.62 284 1016.1  13.9  14.0 999.0 99.0 99.00
2010 10 22 12 50 121  5.5  7.0  1.65 12.12  7.84 292 1016.0  14.1  14.0 999.0 99.0 99.00
2010 10 22 13 50 129  4.6  5.9  1.72 12.12  7.98 301 1016.4  13.9  14.0 999.0 99.0 99.00
2010 10 22 14 50 124  3.9  4.9  1.65 13.79  7.49 296 1016.4  13.8  14.0 999.0 99.0 99.00
2010 10 22 15 50 119  3.5  4.6  1.67 14.81  8.28 274 1017.1  14.0  14.0 999.0 99.0 99.00
2010 10 22 16 50 136  5.4  6.4  1.77 11.43  8.62 301 1017.2  14.1  14.0 999.0 99.0 99.00
2010 10 22 17 50 131  4.7  6.2  1.94 10.81  8.27 288 1017.2  14.3  14.0 999.0 99.0 99.00
2010 10 22 18 50 114  6.1  7.5  1.94 12.90  8.31 287 1017.0  14.2  14.0 999.0 99.0 99.00
2010 10 22 19 50 134  5.7  6.8  1.89 13.79  7.77 280 1017.1  14.1  14.1 999.0 99.0 99.00
2010 10 22 20 50 151  5.4  6.7  2.10 11.43  7.64 293 1016.5  14.4  14.1 999.0 99.0 99.00
2010 10 22 21 50 155  6.6  7.9  2.19 13.79  7.81 295 1015.6  14.0  14.1 999.0 99.0 99.00
2010 10 22 22 50 170  4.1  5.4  2.18 12.90  7.71 282 1015.8  14.5  14.1 999.0 99.0 99.00
2010 10 22 23 50 285  2.8  3.7  2.30 11.43  8.08 274 1015.6  15.0  14.1 999.0 99.0 99.00
2010 10 23 00 50 307  5.0  6.3  2.31 12.90  8.46 298 1015.9  14.8  14.1 999.0 99.0 99.00
2010 10 23 01 50 318  3.7  4.5  2.18 12.90  8.60 301 1016.2  14.8  14.1 999.0 99.0 99.00
2010 10 23 02 50 320  3.6  4.9  2.39 12.90  8.97 305 1016.3  14.2  14.1 999.0 99.0 99.00
2010 10 23 03 50 310  4.4  5.4  2.46 12.12  9.44 306 1016.7  14.2  14.0 999.0 99.0 99.00
2010 10 23 04 50 306  3.8  4.7  2.49 12.90  9.87 311 1016.8  14.1  14.0 999.0 99.0 99.00
2010 10 23 05 50 299  2.5  3.9  2.54 12.90  9.82 312 1017.2  14.2  14.0 999.0 99.0 99.00
2010 10 23 06 50 286  1.3  2.3  2.81 12.90 10.07 305 1017.4  14.0  14.0 999.0 99.0 99.00
2010 10 23 07 50 269  1.0  1.7  2.63 12.12  9.59 309 1017.4  13.9  14.0 999.0 99.0 99.00
2010 10 23 08 50 274  0.8  1.6  2.54 12.12  9.52 306 1018.2  13.8  14.0 999.0 99.0 99.00
2010 10 23 09 50 115  1.0  1.8  2.72 12.12  9.50 302 1018.0  13.7  14.0 999.0 99.0 99.00
2010 10 23 10 50 129  2.1  3.3  2.69 12.90  9.28 308 1017.8  13.7  14.0 999.0 99.0 99.00
2010 10 23 11 50 148  3.9  4.7  2.60 12.90  9.19 313 1017.2  13.7  14.0 999.0 99.0 99.00
2010 10 23 12 50 137  4.3  5.2  2.45 12.12  8.61 307 1017.6  13.7  14.0 999.0 99.0 99.00
2010 10 23 13 50 138  5.1  6.4  2.32 11.43  8.88 310 1017.5  13.7  14.0 999.0 99.0 99.00
2010 10 23 14 50 138  6.2  8.0  2.20 11.43  8.61 307 1017.4  13.7  14.0 999.0 99.0 99.00
2010 10 23 15 50 129  4.7  5.9  1.99 12.12  7.99 301 1018.3  13.8  14.0 999.0 99.0 99.00
2010 10 23 16 50 138  5.4  6.6  1.79 12.90  7.64 294 1018.6  14.1  14.0 999.0 99.0 99.00
2010 10 23 17 50 139  6.0  7.4  1.54 16.00  7.10 180 1018.2  14.2  14.0 999.0 99.0 99.00
2010 10 23 18 50 155  6.7  8.0  1.43 12.12  6.85 278 1018.4  14.3  14.0 999.0 99.0 99.00
2010 10 23 19 50 162  7.0  8.3  1.37 11.43  5.85 274 1018.4  14.4  14.1 999.0 99.0 99.00
2010 10 23 20 50 166  7.7  9.0  1.55 10.81  6.15 249 1017.9  14.4  14.1 999.0 99.0 99.00
2010 10 23 21 50 166  8.5 10.2  1.54 11.43  5.88 266 1017.3  14.5  14.1 999.0 99.0 99.00
2010 10 23 22 50 160  8.1  9.2  1.59 10.81  5.55 278 1017.1  14.5  14.1 999.0 99.0 99.00
2010 10 23 23 50 154  8.9 10.9  1.75 10.00  5.71 278 1016.9  14.3  14.0 999.0 99.0 99.00
2010 10 24 00 50 152  8.6 10.4  1.91 17.39  5.95 295 1016.8  14.3  14.1 999.0 99.0 99.00
2010 10 24 01 50 148  9.1 11.0  2.21 16.00  6.19 254 1016.9  14.2  14.1 999.0 99.0 99.00
2010 10 24 02 50 148 10.1 12.1  2.45 16.00  6.60 286 1017.1  13.7  14.1 999.0 99.0 99.00
2010 10 24 03 50 147 10.6 13.1  2.42 16.00  6.26 268 1017.0  13.7  14.1 999.0 99.0 99.00
2010 10 24 04 50 145 11.1 13.3  2.76 14.81  6.78 274 1016.9  13.9  14.1 999.0 99.0 99.00
2010 10 24 05 50 152  9.8 12.6  2.84 16.00  7.01 287 1017.2  14.1  14.0 999.0 99.0 99.00
2010 10 24 06 50 160 11.1 13.1  2.99 14.81  7.43 279 1017.0  14.5  14.1 999.0 99.0 99.00
2010 10 24 07 50 165 11.2 13.8  2.96 14.81  6.93 278 1016.7  14.8  14.2 999.0 99.0 99.00
2010 10 24 08 50 164 10.5 13.1  2.95 14.81  6.70 289 1016.6  14.6  14.2 999.0 99.0 99.00
2010 10 24 09 50 163 10.7 13.0  2.94 13.79  6.57 272 1016.6  14.5  14.2 999.0 99.0 99.00
2010 10 24 10 50 166 10.5 12.7  3.01 13.79  7.00 290 1016.0  14.6  14.2 999.0 99.0 99.00
2010 10 24 11 50 173  9.4 11.3  2.99 13.79  6.82 273 1016.3  14.6  14.3 999.0 99.0 99.00
2010 10 24 12 50 172  8.5 11.9  3.02 13.79  6.91 275 1016.5  14.8  14.3 999.0 99.0 99.00
2010 10 24 13 50 162  9.7 11.6  3.07 12.90  7.16 281 1016.1  14.7  14.2 999.0 99.0 99.00
2010 10 24 14 50 161 10.0 12.4  2.91 12.90  7.04 286 1015.9  14.8  14.3 999.0 99.0 99.00
2010 10 24 15 50 164 10.5 12.9  3.25 12.90  7.54 278 1016.2  14.7  14.3 999.0 99.0 99.00
2010 10 24 16 50 166 10.4 12.7  3.07 12.12  7.41 278 1016.3  14.9  14.4 999.0 99.0 99.00
2010 10 24 17 50 170  9.7 11.7  3.11 12.12  7.51 274 1016.4  15.0  14.4 999.0 99.0 99.00
2010 10 24 18 50 170  9.1 11.7  2.96 12.12  7.38 281 1016.0  15.0  14.4 999.0 99.0 99.00
2010 10 24 19 50 173  9.0 11.4  3.04 12.12  7.54 268 1015.6  15.3  14.4 999.0 99.0 99.00
2010 10 24 20 50 178  8.3  9.6  3.03 12.12  7.35 270 1015.0  15.3  14.4 999.0 99.0 99.00
2010 10 24 21 50 198  7.4  8.7  2.78 12.12  7.33 275 1014.4  15.7  14.4 999.0 99.0 99.00
2010 10 24 22 50 221  7.5  8.9  2.65 11.43  7.10 273 1014.5  16.0  14.4 999.0 99.0 99.00
2010 10 24 23 50 252  8.0  9.1  2.53 11.43  6.63 275 1014.5  16.2  14.4 999.0 99.0 99.00
2010 10 25 00 50 267  4.7  5.7  2.59 11.43  7.03 289 1014.7  15.7  14.4 999.0 99.0 99.00
