#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2008 11 05 13 50 345  6.9  8.2  2.05 10.00  6.66 293 1023.7  12.8  13.9 999.0 99.0 99.00
2008 11 05 14 50 342  7.1  8.5  2.21 10.81  6.89 292 1024.0  12.9  13.9 999.0 99.0 99.00
2008 11 05 15 50 335  6.1  7.1  2.25 10.00  6.84 297 1024.4  12.9  13.9 999.0 99.0 99.00
2008 11 05 16 50 341  5.6  7.0  2.31 10.00  7.18 300 1024.9  13.0  13.9 999.0 99.0 99.00
2008 11 05 17 50 331  6.1  7.5 99.00 99.00 99.00 999 1025.0  13.1  13.8 999.0 99.0 99.00
2008 11 05 18 50 330  6.1  7.3 99.00 99.00 99.00 999 1025.3  13.3  13.8 999.0 99.0 99.00
2008 11 05 19 50 328  5.8  6.8 99.00 99.00 99.00 999 1025.2  13.3  13.9 999.0 99.0 99.00
2008 11 05 20 50 330  6.0  6.8 99.00 99.00 99.00 999 1024.6  13.4  13.9 999.0 99.0 99.00
2008 11 05 21 50 318  6.3  7.5 99.00 99.00 99.00 999 1024.4  13.5  13.9 999.0 99.0 99.00
2008 11 05 22 50 314  7.3  8.8 99.00 99.00 99.00 999 1024.6  13.6  13.9 999.0 99.0 99.00
2008 11 05 23 50 316  6.4  7.7 99.00 99.00 99.00 999 1024.2  13.7  13.9 999.0 99.0 99.00
2008 11 06 01 50 326  5.8  7.0  1.61 10.00  6.33 293 1024.3  13.9  13.8 999.0 99.0 99.00
2008 11 06 02 50 330  5.8  7.1 99.00 99.00 99.00 999 1024.6  14.0  13.8 999.0 99.0 99.00
2008 11 06 03 50 329  4.6  5.8 99.00 99.00 99.00 999 1024.7  13.9  13.7 999.0 99.0 99.00
2008 11 06 04 50 323  4.0  4.7 99.00 99.00 99.00 999 1025.1  14.0  13.7 999.0 99.0 99.00
2008 11 06 05 50 328  3.7  4.7  1.52 10.00  7.04 296 1025.6  13.9  13.7 999.0 99.0 99.00
2008 11 06 06 50 328  3.1  4.2  1.50 10.00  6.99 291 1025.7  13.9  13.6 999.0 99.0 99.00
2008 11 06 07 50 322  3.3  4.0  1.41 10.81  7.31 299 1025.7  13.9  13.6 999.0 99.0 99.00
2008 11 06 08 50   5  3.1  3.7  1.30 10.00  7.23 292 1025.9  13.9  13.6 999.0 99.0 99.00
2008 11 06 09 50  14  2.2  2.8  1.15 10.81  6.67 298 1025.6  13.8  13.6 999.0 99.0 99.00
2008 11 06 10 50 326  3.2  4.3  1.20 10.00  7.59 285 1025.7  14.0  13.6 999.0 99.0 99.00
2008 11 06 11 50 321  3.5  4.3  1.17  9.09  7.52 285 1025.8  13.9  13.5 999.0 99.0 99.00
2008 11 06 12 50 305  4.3  5.1  1.15 10.00  7.48 290 1025.9  13.8  13.5 999.0 99.0 99.00
2008 11 06 13 50 310  3.6  4.2  1.32 10.00  7.94 300 1026.3  13.9  13.5 999.0 99.0 99.00
2008 11 06 14 50 357  3.6  4.3  1.19 10.00  7.44 298 1026.8  13.8  13.5 999.0 99.0 99.00
2008 11 06 15 50  33  2.3  2.8  1.38  9.09  7.71 293 1027.3  13.9  13.6 999.0 99.0 99.00
2008 11 06 16 50  26  2.1  2.6  1.31 10.00  7.52 303 1027.5  13.9  13.7 999.0 99.0 99.00
2008 11 06 17 50  52  1.4  2.1  1.33  9.09  7.55 302 1027.4  13.8  13.8 999.0 99.0 99.00
2008 11 06 18 50  44  0.2  0.8  1.56  9.09  7.71 303 1027.3  14.2  14.1 999.0 99.0 99.00
2008 11 06 19 50  26  0.8  1.3  1.44  9.09  7.46 310 1026.8  14.0  14.4 999.0 99.0 99.00
2008 11 06 20 50 338  2.3  3.3  1.51  9.09  7.75 287 1025.8  14.3  14.4 999.0 99.0 99.00
2008 11 06 21 50 350  3.3  4.3  1.40 10.00  7.60 285 1025.1  14.4  14.4 999.0 99.0 99.00
2008 11 06 22 50 322  5.5  6.5 99.00 99.00 99.00 999 1024.3  14.8  14.4 999.0 99.0 99.00
2008 11 06 23 50 318  8.9 11.1 99.00 99.00 99.00 999 1023.9  14.8  14.3 999.0 99.0 99.00
2008 11 07 00 50 323  9.5 11.7  1.65 10.00  5.95 285 1023.7  14.6  14.0 999.0 99.0 99.00
2008 11 07 01 50 326  9.2 11.3 99.00 99.00 99.00 999 1023.9  14.1  13.9 999.0 99.0 99.00
2008 11 07 02 50 333  8.7 10.8 99.00 99.00 99.00 999 1024.2  14.2  13.9 999.0 99.0 99.00
2008 11 07 03 50 342  6.9 99.0 99.00 99.00 99.00 999 9999.0  14.0 999.0 999.0 99.0 99.00
2008 11 07 04 50 333  6.6  8.5 99.00 99.00 99.00 999 1024.9  13.9  14.1 999.0 99.0 99.00
2008 11 07 05 50 335  7.7  9.8  1.54  9.09  5.52 301 1025.1  12.8  14.1 999.0 99.0 99.00
2008 11 07 07 50 334  5.9  7.1  1.58  9.09  5.48 283 1024.7  12.6  14.1 999.0 99.0 99.00
2008 11 07 08 50 330  4.9  5.8 99.00 99.00 99.00 999 1024.5  12.2  14.1 999.0 99.0 99.00
2008 11 07 09 50 337  4.8  5.8  1.45 10.81  5.93 298 1024.2  12.0  14.1 999.0 99.0 99.00
2008 11 07 10 50 330  4.5  5.4  1.55 10.00  6.32 300 1024.1  11.8  14.1 999.0 99.0 99.00
2008 11 07 11 50 332  4.5  5.2 99.00 99.00 99.00 999 1023.7  11.6  14.1 999.0 99.0 99.00
2008 11 07 12 50 337  4.4  5.3  1.28 10.00  6.26 301 1023.7  11.7  14.1 999.0 99.0 99.00
2008 11 07 13 50 349  3.8  4.8  1.39  9.09  6.27 293 1023.6  11.8  14.0 999.0 99.0 99.00
2008 11 07 14 50 359  2.9  3.5  1.43  9.09  6.66 296 1023.3  11.9  13.9 999.0 99.0 99.00
2008 11 07 15 50   8  2.0  3.0  1.44  9.09  6.46 304 1023.6  12.9  13.9 999.0 99.0 99.00
2008 11 07 16 50  17  1.5  2.1  1.48  9.09  6.63 307 1023.4  14.3  13.9 999.0 99.0 99.00
2008 11 07 17 50 329  3.5  4.1  1.47 10.00  6.49 298 1023.1  13.4  14.0 999.0 99.0 99.00
2008 11 07 18 50 317  3.9  4.8  1.41  8.33  6.09 291 1023.1  13.8  14.2 999.0 99.0 99.00
2008 11 07 19 50 314  4.7  5.6  1.33  9.09  6.14 288 1022.2  13.9  14.3 999.0 99.0 99.00
2008 11 07 20 50 329  4.6  5.6 99.00 99.00 99.00 999 1021.4  14.1  14.3 999.0 99.0 99.00
2008 11 07 21 50 329  4.9  6.2  1.26  9.09  5.73 281 1020.5  14.2  14.3 999.0 99.0 99.00
2008 11 07 22 50 320  6.7  7.8  1.42  9.09  5.07 301 1019.8  14.3  14.2 999.0 99.0 99.00
2008 11 07 23 50 313  7.1  8.2 99.00 99.00 99.00 999 1019.4  13.9  14.2 999.0 99.0 99.00
2008 11 08 00 50 318  8.5  9.8 99.00 99.00 99.00 999 1019.2  12.8  14.1 999.0 99.0 99.00
2008 11 08 01 50 323  9.0 10.3  1.63  5.00  4.76 308 1019.5  12.7  14.1 999.0 99.0 99.00
2008 11 08 02 50 320  9.1 11.1 99.00 99.00 99.00 999 1019.6  12.6  14.0 999.0 99.0 99.00
2008 11 08 03 50 334  8.6 10.8 99.00 99.00 99.00 999 1019.9  12.7  13.9 999.0 99.0 99.00
2008 11 08 04 50 331  7.4  8.9  1.57  9.09  5.18 300 1019.8  13.2  13.9 999.0 99.0 99.00
2008 11 08 05 50 336  7.0  8.5  1.62 10.00  5.62 299 1020.1  12.7  14.0 999.0 99.0 99.00
2008 11 08 06 50 334  7.8  9.4  1.53  9.09  5.43 305 1020.4  14.1  14.0 999.0 99.0 99.00
2008 11 08 07 50 333  7.2  9.0  1.69 10.00  5.65 307 1020.3  14.2  13.9 999.0 99.0 99.00
2008 11 08 08 50 327  7.8  9.4 99.00 99.00 99.00 999 1019.8  13.9  13.9 999.0 99.0 99.00
2008 11 08 10 50 321  8.1 10.2  1.70  9.09  5.83 288 1018.9  13.9  14.0 999.0 99.0 99.00
2008 11 08 11 50 320  9.1 11.0 99.00 99.00 99.00 999 1018.4  13.9  14.0 999.0 99.0 99.00
2008 11 08 13 50 331  7.3  9.1 99.00 99.00 99.00 999 1018.6  13.6  14.1 999.0 99.0 99.00
2008 11 08 14 50 327  6.8  8.2 99.00 99.00 99.00 999 1018.7  13.6  14.0 999.0 99.0 99.00
2008 11 08 15 50 332  6.4  7.6 99.00 99.00 99.00 999 1018.9  13.6  14.0 999.0 99.0 99.00
2008 11 08 16 50 328  6.6  7.8  1.48 10.00  6.05 280 1018.9  13.6  14.0 999.0 99.0 99.00
2008 11 08 17 50 323  6.2  7.4  1.53 10.00  6.06 273 1018.7  13.4  14.1 999.0 99.0 99.00
2008 11 08 18 50 314  5.7  7.1 99.00 99.00 99.00 999 1018.5  13.6  14.1 999.0 99.0 99.00
2008 11 08 19 50 312  5.1  6.1  1.40 16.00  5.88 275 1017.6  13.7  14.2 999.0 99.0 99.00
2008 11 08 20 50 299  4.3  5.1  1.47 16.00  6.41 282 1017.0  13.8  14.2 999.0 99.0 99.00
2008 11 08 21 50 279  3.8  4.6  1.45 16.00  7.15 278 1016.2  13.9  14.3 999.0 99.0 99.00
2008 11 08 22 50 277  4.6  6.0  1.28 14.81  7.30 278 1015.4  14.3  14.3 999.0 99.0 99.00
2008 11 08 23 50 284  5.9  7.1  1.34 16.00  6.99 279 1014.6  14.5  14.3 999.0 99.0 99.00
2008 11 09 00 50 297  8.0  9.6 99.00 99.00 99.00 999 1014.3  14.0  14.3 999.0 99.0 99.00
2008 11 09 01 50 293  7.1  8.5  1.52 14.81  5.96 262 1014.1  14.2  14.2 999.0 99.0 99.00
2008 11 09 02 50 293  6.0  7.2  1.68 14.81  6.49 265 1013.7  14.3  14.2 999.0 99.0 99.00
2008 11 09 03 50 313  9.1 11.7 99.00 99.00 99.00 999 1013.4  13.7  14.1 999.0 99.0 99.00
2008 11 09 04 50 309  8.6 10.6 99.00 99.00 99.00 999 1013.5  14.0  14.1 999.0 99.0 99.00
2008 11 09 05 50 307  8.4  9.9  1.83 14.81  5.58 245 1013.6  14.1  14.1 999.0 99.0 99.00
2008 11 09 06 50 304 10.3 12.5 99.00 99.00 99.00 999 1013.0  14.0  14.1 999.0 99.0 99.00
2008 11 09 07 50 304 10.8 12.3  2.21 14.81  5.83 282 1012.9  13.6  14.0 999.0 99.0 99.00
2008 11 09 08 50 312 10.0 11.7 99.00 99.00 99.00 999 1012.8  13.9  14.0 999.0 99.0 99.00
2008 11 09 09 50 313  9.5 11.8 99.00 99.00 99.00 999 1012.7  13.7  14.0 999.0 99.0 99.00
2008 11 09 10 50 315 10.5 12.5  2.75 14.81  6.41 281 1012.6  13.3  14.0 999.0 99.0 99.00
2008 11 09 11 50 303 12.2 14.1 99.00 99.00 99.00 999 1011.9  13.6  14.0 999.0 99.0 99.00
2008 11 09 12 50 310 11.6 14.3  3.05 14.81  6.75 283 1011.8  13.6  14.0 999.0 99.0 99.00
2008 11 09 13 50 316 11.5 13.9  3.04 14.81  6.56 279 1011.7  13.6  13.9 999.0 99.0 99.00
2008 11 09 14 50 307 12.2 15.0 99.00 99.00 99.00 999 1012.0  13.3  14.0 999.0 99.0 99.00
2008 11 09 15 50 314 10.1 12.4  3.55 14.81  6.89 278 1012.7  13.2  14.0 999.0 99.0 99.00
2008 11 09 16 50 315 10.4 13.0 99.00 99.00 99.00 999 1012.9  13.5  13.9 999.0 99.0 99.00
2008 11 09 17 50 318 11.3 13.1  3.40  8.33  7.16 291 1012.8  13.6  13.9 999.0 99.0 99.00
2008 11 09 18 50 314 11.5 13.8 99.00 99.00 99.00 999 1012.9  13.7  13.9 999.0 99.0 99.00
2008 11 09 19 50 326 11.2 99.0  3.74 10.81  7.23 286 1012.9  13.7  13.9 999.0 99.0 99.00
2008 11 09 20 50 323 12.7 15.1 99.00 99.00 99.00 999 1012.6  13.5  13.9 999.0 99.0 99.00
2008 11 09 21 50 323 12.9 15.6 99.00 99.00 99.00 999 1012.7  13.3  13.9 999.0 99.0 99.00
2008 11 09 22 50 326 11.5 14.0 99.00 99.00 99.00 999 1012.8  13.6  13.9 999.0 99.0 99.00
2008 11 09 23 50 326 11.5 14.3 99.00 99.00 99.00 999 1013.0  13.5  13.9 999.0 99.0 99.00
2008 11 10 00 50 320 11.0 13.9 99.00 99.00 99.00 999 1012.9  13.5  13.9 999.0 99.0 99.00
2008 11 10 01 50 320 10.9 13.7 99.00 99.00 99.00 999 1013.5  13.5  13.9 999.0 99.0 99.00
2008 11 10 02 50 315 11.4 13.7 99.00 99.00 99.00 999 1013.8  13.4  13.9 999.0 99.0 99.00
2008 11 10 03 50 312 11.4 14.0 99.00 99.00 99.00 999 1014.3  13.4  13.8 999.0 99.0 99.00
2008 11 10 04 50 314 12.6 14.6  3.92 12.90  7.83 296 1015.2  13.5  13.8 999.0 99.0 99.00
2008 11 10 05 50 315 14.0 16.5 99.00 99.00 99.00 999 1015.3  13.2  13.8 999.0 99.0 99.00
2008 11 10 06 50 315 12.7 14.9 99.00 99.00 99.00 999 1015.6  13.1  13.7 999.0 99.0 99.00
2008 11 10 07 50 316 11.2 13.5 99.00 99.00 99.00 999 1015.7  12.9  13.7 999.0 99.0 99.00
2008 11 10 08 50 322 11.0 13.2  4.33 13.79  7.98 303 1016.3  12.9  13.6 999.0 99.0 99.00
2008 11 10 09 50 322 10.5 13.6  4.05 13.79  7.66 300 1016.8  12.9  13.6 999.0 99.0 99.00
2008 11 10 10 50 332 10.3 99.0 99.00 99.00 99.00 999 1016.8  12.7  13.5 999.0 99.0 99.00
2008 11 10 11 50 326  9.2 11.9 99.00 99.00 99.00 999 1017.2  12.8  13.4 999.0 99.0 99.00
2008 11 10 12 50 329  9.2 99.0 99.00 99.00 99.00 999 1017.9  12.6 999.0 999.0 99.0 99.00
2008 11 10 13 50 333  7.2  8.9 99.00 99.00 99.00 999 1018.0  12.6  13.4 999.0 99.0 99.00
2008 11 10 14 50 328  6.1  7.9 99.00 99.00 99.00 999 1018.7  12.8  13.4 999.0 99.0 99.00
2008 11 10 15 50 320  6.3  8.2 99.00 99.00 99.00 999 1019.6  12.8  13.4 999.0 99.0 99.00
2008 11 10 16 50 339  5.0  6.3 99.00 99.00 99.00 999 1019.7  12.8  13.4 999.0 99.0 99.00
2008 11 10 17 50 340  4.0  5.2  3.09 12.90  8.00 308 1020.1  12.9  13.4 999.0 99.0 99.00
2008 11 10 18 50 311  3.3  4.4  2.95 11.43  7.96 295 1020.3  13.0  13.5 999.0 99.0 99.00
2008 11 10 19 50 314  4.0  5.3  2.76 12.90  7.76 308 1020.0  13.1  13.6 999.0 99.0 99.00
2008 11 10 20 50 310  3.9  5.3  2.57 12.90  7.72 311 1019.2  13.3  13.6 999.0 99.0 99.00
2008 11 10 21 50 310  4.3  5.5  2.45 12.90  7.68 306 1019.3  13.4  13.7 999.0 99.0 99.00
2008 11 10 22 50 311  3.4  4.2  2.50 12.12  7.48 304 1019.4  13.5  13.7 999.0 99.0 99.00
2008 11 10 23 50 307  3.1  4.0  2.24 12.12  7.52 309 1019.7  13.6  13.8 999.0 99.0 99.00
2008 11 11 00 50 291  1.7  2.7  2.23 12.12  7.53 301 1019.0  13.3  13.8 999.0 99.0 99.00
2008 11 11 01 50 274  1.4  2.2  2.04 11.43  7.57 305 1019.3  13.3  13.7 999.0 99.0 99.00
2008 11 11 02 50 303  2.3  3.1  2.37 12.12  8.30 299 1019.5  13.4  13.7 999.0 99.0 99.00
2008 11 11 03 50 311  2.1  3.0  1.83 10.81  7.44 288 1019.5  13.4  13.6 999.0 99.0 99.00
2008 11 11 04 50 333  2.2  2.9  1.82 11.43  7.41 288 1020.0  13.4  13.6 999.0 99.0 99.00
2008 11 11 05 50 335  3.0  3.9  1.77 10.00  7.52 297 1020.5  13.6  13.6 999.0 99.0 99.00
2008 11 11 06 50 345  3.6  4.3 99.00 99.00 99.00 999 1021.1  13.3  13.6 999.0 99.0 99.00
2008 11 11 07 50 338  5.5  6.5  1.64 11.43  7.50 305 1022.1  13.6  13.6 999.0 99.0 99.00
2008 11 11 08 50   3  3.2  4.4  1.72 11.43  7.54 298 1021.5  13.2  13.7 999.0 99.0 99.00
2008 11 11 09 50 347  4.4  5.3 99.00 99.00 99.00 999 1021.7  13.3  13.7 999.0 99.0 99.00
2008 11 11 10 50 345  6.9  8.3  1.48 14.81  6.79 287 1021.9  13.2  13.7 999.0 99.0 99.00
2008 11 11 11 50 337  6.4  7.7 99.00 99.00 99.00 999 1021.6  13.0  13.7 999.0 99.0 99.00
2008 11 11 12 50 340  7.1  8.6 99.00 99.00 99.00 999 1022.4  13.2  13.7 999.0 99.0 99.00
2008 11 11 13 50 335  5.7  6.9 99.00 99.00 99.00 999 1022.4  13.2  13.7 999.0 99.0 99.00
2008 11 11 14 50 342  6.6  8.1  1.51 14.81  6.09 293 1023.1  12.9  13.7 999.0 99.0 99.00
2008 11 11 15 50 339  5.9  7.9 99.00 99.00 99.00 999 1023.9  13.1  13.7 999.0 99.0 99.00
2008 11 11 16 50 329  6.7 99.0 99.00 99.00 99.00 999 9999.0  13.2 999.0 999.0 99.0 99.00
2008 11 11 18 50 328  6.9  8.5 99.00 99.00 99.00 999 1025.4  13.3  13.7 999.0 99.0 99.00
2008 11 11 19 50 326  7.6  9.0 99.00 99.00 99.00 999 1024.9  13.3  13.8 999.0 99.0 99.00
2008 11 11 20 50 321  7.6  9.1  1.70 13.79  6.34 300 1024.4  13.4  13.8 999.0 99.0 99.00
2008 11 11 21 50 319  8.3  9.4 99.00 99.00 99.00 999 1024.2  13.4  13.8 999.0 99.0 99.00
2008 11 11 22 50 319  8.3 10.4 99.00 99.00 99.00 999 1024.2  13.6  13.8 999.0 99.0 99.00
2008 11 11 23 50 323  8.2 10.5 99.00 99.00 99.00 999 1024.8  13.7  13.8 999.0 99.0 99.00
2008 11 12 00 50 324  8.5 10.1 99.00 99.00 99.00 999 1024.8  13.7  13.7 999.0 99.0 99.00
2008 11 12 01 50 327  7.0 99.0 99.00 99.00 99.00 999 1025.1  13.7 999.0 999.0 99.0 99.00
2008 11 12 02 50 335  5.9  7.1 99.00 99.00 99.00 999 1025.7  13.6  13.7 999.0 99.0 99.00
2008 11 12 03 50 334  5.2  5.9  1.79 12.90  7.39 300 1025.8  13.6  13.7 999.0 99.0 99.00
2008 11 12 04 50 317  5.1  6.1  1.96 13.79  8.04 297 1025.9  13.7  13.7 999.0 99.0 99.00
2008 11 12 05 50 330  4.3  5.7  1.74 12.90  7.75 308 1026.2  13.8  13.7 999.0 99.0 99.00
2008 11 12 06 50 309  4.7  6.1  1.84 12.90  8.52 303 1025.5  13.9  13.7 999.0 99.0 99.00
2008 11 12 07 50 305  6.0  8.0  1.79 13.79  8.21 294 1025.5  13.8  13.7 999.0 99.0 99.00
2008 11 12 08 50 308  5.4  6.5  1.94 12.90  8.66 297 1025.3  13.7  13.7 999.0 99.0 99.00
2008 11 12 09 50 323  4.8  6.0  2.04 13.79  9.02 297 1025.6  13.7  13.7 999.0 99.0 99.00
2008 11 12 10 50 331  4.6  5.7  2.10 13.79  8.97 296 1025.3  13.7  13.8 999.0 99.0 99.00
2008 11 12 11 50 338  5.1  6.1  2.11 14.81  8.95 298 1025.3  13.4  13.8 999.0 99.0 99.00
2008 11 12 12 50 339  5.3  6.4 99.00 99.00 99.00 999 1025.6  13.2  13.8 999.0 99.0 99.00
2008 11 12 13 50 352  5.2  6.4  2.33 13.79  9.48 297 1025.5  13.2  13.8 999.0 99.0 99.00
2008 11 12 14 50 353  5.4  6.8  2.38 13.79  9.30 299 1026.0  13.2  13.8 999.0 99.0 99.00
2008 11 12 15 50 339  5.6  7.1 99.00 99.00 99.00 999 1026.1  13.0  13.8 999.0 99.0 99.00
2008 11 12 16 50 334  6.6  8.1  2.65 13.79  9.48 296 1026.0  13.1  13.8 999.0 99.0 99.00
2008 11 12 17 50 332  5.9  7.7 99.00 99.00 99.00 999 1026.3  13.4  13.9 999.0 99.0 99.00
2008 11 12 18 50 326  7.2  8.9  2.92 13.79  9.26 297 1026.2  13.3  13.9 999.0 99.0 99.00
2008 11 12 19 50 319  7.2  9.0  2.92 12.12  9.18 299 1025.5  13.7  14.0 999.0 99.0 99.00
2008 11 12 20 50 325  9.3 11.3  3.07 13.79  8.67 297 1024.4  13.9  14.0 999.0 99.0 99.00
2008 11 12 21 50 324 10.0 13.0  3.14 13.79  8.10 307 1023.5  13.5  14.0 999.0 99.0 99.00
2008 11 12 22 50 322  9.1 11.0  2.96 12.90  7.72 299 1023.1  13.6  13.9 999.0 99.0 99.00
2008 11 12 23 50 321 10.6 13.1 99.00 99.00 99.00 999 1023.0  13.6  13.9 999.0 99.0 99.00
2008 11 13 00 50 333 10.1 12.6 99.00 99.00 99.00 999 1023.2  13.8  13.9 999.0 99.0 99.00
2008 11 13 01 50 325  9.8 12.1 99.00 99.00 99.00 999 1023.4  13.8  13.8 999.0 99.0 99.00
2008 11 13 02 50 331 10.9 13.1  2.76 13.79  7.12 300 1023.4  13.5  13.8 999.0 99.0 99.00
2008 11 13 03 50 333  9.5 12.0  2.78 13.79  6.97 298 1023.4  13.6  13.7 999.0 99.0 99.00
2008 11 13 04 50 338 10.3 13.3  2.69 13.79  7.04 300 1023.6  13.6  13.7 999.0 99.0 99.00
2008 11 13 05 50 332 10.6 12.1 99.00 99.00 99.00 999 1023.6  13.5  13.7 999.0 99.0 99.00
2008 11 13 06 50 332 10.3 12.8  2.95 13.79  7.08 307 1023.4  13.3  13.7 999.0 99.0 99.00
2008 11 13 07 50 329 11.6 14.0  2.81 12.12  6.67 300 1023.4  13.3  13.7 999.0 99.0 99.00
2008 11 13 08 50 333 11.3 13.5  3.08 12.90  6.80 298 1023.0  12.9  13.7 999.0 99.0 99.00
2008 11 13 09 50 330 10.5 13.7 99.00 99.00 99.00 999 1023.0  13.1  13.7 999.0 99.0 99.00
2008 11 13 11 50 333 11.7 14.0  3.10 12.90  7.31 300 1022.6  13.4  13.7 999.0 99.0 99.00
2008 11 13 12 50 335 11.3 14.0 99.00 99.00 99.00 999 1022.4  13.4  13.7 999.0 99.0 99.00
2008 11 13 13 50 334  9.3 11.4  3.24 12.12  7.15 301 1022.6  13.0  13.7 999.0 99.0 99.00
2008 11 13 14 50 332 10.3 99.0 99.00 99.00 99.00 999 9999.0  12.6 999.0 999.0 99.0 99.00
2008 11 13 15 50 331  9.8 11.6 99.00 99.00 99.00 999 1023.0  12.6  13.6 999.0 99.0 99.00
2008 11 13 16 50 332  9.6 11.5 99.00 99.00 99.00 999 1023.1  12.7  13.6 999.0 99.0 99.00
2008 11 13 17 50 333 10.5 12.3 99.00 99.00 99.00 999 1023.0  12.7  13.7 999.0 99.0 99.00
2008 11 13 18 50 330  8.6 11.0 99.00 99.00 99.00 999 1023.0  13.0  13.7 999.0 99.0 99.00
2008 11 13 19 50 322 10.4 13.4 99.00 99.00 99.00 999 1022.4  13.2  13.7 999.0 99.0 99.00
2008 11 13 20 50 320 10.9 13.0 99.00 99.00 99.00 999 1021.4  13.1  13.7 999.0 99.0 99.00
2008 11 13 21 50 327 10.7 13.7  3.09 12.90  7.02 300 1020.8  13.3  13.7 999.0 99.0 99.00
2008 11 13 22 50 327 11.4 14.0  3.00 12.90  6.93 299 1020.3  14.1  13.8 999.0 99.0 99.00
2008 11 13 23 50 329 10.2 12.4 99.00 99.00 99.00 999 1020.2  13.9  13.8 999.0 99.0 99.00
2008 11 14 00 50 324 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2008 11 14 01 50 327 10.6 13.0 99.00 99.00 99.00 999 1019.4  14.1  13.8 999.0 99.0 99.00
2008 11 14 02 50 329  9.6 12.6  2.84 11.43  6.91 296 1019.2  14.2  13.8 999.0 99.0 99.00
2008 11 14 03 50 326 10.3 12.3 99.00 99.00 99.00 999 1019.3  14.1  13.8 999.0 99.0 99.00
2008 11 14 04 50 327  9.1 11.1 99.00 99.00 99.00 999 1019.4  14.0  13.8 999.0 99.0 99.00
2008 11 14 05 50 323  9.0 11.1 99.00 99.00 99.00 999 1019.2  14.1  13.8 999.0 99.0 99.00
2008 11 14 06 50 331  8.7 10.1 99.00 99.00 99.00 999 1019.4  14.1  13.8 999.0 99.0 99.00
2008 11 14 07 50 332  7.5  9.5  2.77 13.79  7.02 290 1019.2  14.0  13.8 999.0 99.0 99.00
2008 11 14 08 50 331  7.7 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2008 11 14 09 50 346  6.0  7.6  2.76 12.12  7.23 289 1018.6  13.9  13.8 999.0 99.0 99.00
2008 11 14 10 50  10  4.6  5.7  2.91 12.12  7.33 296 1018.5  14.1  13.7 999.0 99.0 99.00
2008 11 14 11 50 334  7.4  9.5  2.78 10.81  7.32 293 1017.9  14.3  13.7 999.0 99.0 99.00
2008 11 14 12 50 356  5.7  7.0  2.88 13.79  7.30 289 1018.4  14.2  13.7 999.0 99.0 99.00
2008 11 14 13 50 353  5.1  6.2 99.00 99.00 99.00 999 1018.4  14.2  13.7 999.0 99.0 99.00
2008 11 14 14 50 340  6.4  7.9  2.80 12.90  7.16 294 1018.7  14.1  13.7 999.0 99.0 99.00
2008 11 14 15 50  28  3.8  5.1 99.00 99.00 99.00 999 1019.4  14.5  13.7 999.0 99.0 99.00
2008 11 14 16 50 348  4.9  6.2  2.71 12.12  7.11 293 1019.7  14.6  13.7 999.0 99.0 99.00
2008 11 14 17 50   3  4.0  4.7  2.74 13.79  7.18 290 1019.3  14.9  13.7 999.0 99.0 99.00
2008 11 14 18 50  47  2.1  2.9  2.56 13.79  7.28 298 1019.0  15.5  13.8 999.0 99.0 99.00
2008 11 14 19 50 295  2.6  3.8  2.80 12.90  7.81 297 1018.3  15.4  14.1 999.0 99.0 99.00
2008 11 14 20 50 312  2.4  3.4  2.56 13.79  7.88 296 1017.4  15.3  14.3 999.0 99.0 99.00
2008 11 14 21 50 306  3.4  4.3  2.65 13.79  8.05 293 1016.9  16.1  14.3 999.0 99.0 99.00
2008 11 14 22 50 305  4.1  4.9  2.85 12.12  8.24 301 1016.7  16.7  14.3 999.0 99.0 99.00
2008 11 14 23 50 301  3.8  4.9  2.81 13.79  8.25 293 1016.8  16.6  14.1 999.0 99.0 99.00
2008 11 15 00 50 308  4.6  6.0  2.76 12.90  8.40 285 1017.0  16.1  14.1 999.0 99.0 99.00
2008 11 15 01 50 343  3.7  6.1  2.65 12.12  8.38 287 1017.5  17.0  13.9 999.0 99.0 99.00
2008 11 15 02 50 360  2.2  3.0  2.44 12.12  8.11 291 1018.0  17.2  14.0 999.0 99.0 99.00
2008 11 15 03 50  61  1.9  3.0  2.57 13.79  8.35 287 1017.9  19.9  13.9 999.0 99.0 99.00
2008 11 15 04 50 357  3.0  3.8  2.43 11.43  8.09 303 1018.0  16.5  13.9 999.0 99.0 99.00
2008 11 15 05 50  56  3.9  5.0  2.33 12.90  8.34 291 1018.1  17.3  13.8 999.0 99.0 99.00
2008 11 15 06 50  60  5.6  6.7  2.22 12.90  8.34 299 1017.9  16.3  13.8 999.0 99.0 99.00
2008 11 15 07 50  78  8.0  9.5  2.22 13.79  8.04 296 1018.0  17.8  13.8 999.0 99.0 99.00
2008 11 15 08 50  85  7.8  9.8  2.27 12.12  7.67 293 1017.8  17.8  13.7 999.0 99.0 99.00
2008 11 15 09 50  79  5.9  8.6  2.10 12.90  7.78 305 1018.0  16.9  13.8 999.0 99.0 99.00
